Actual,Predicted
0.0,0.5222416520118713
0.0,0.4479672312736511
0.5,0.33332231640815735
0.600006103515625,0.39532819390296936
0.29998779296875,0.5119093060493469
0.6500244140624432,1.0559053421020508
0.09997558593755684,0.9571534395217896
0.600006103515625,0.6261768341064453
0.0,0.3939204216003418
0.95001220703125,0.3502641022205353
0.70001220703125,0.5190335512161255
0.20001220703119313,0.5504445433616638
0.149993896484375,0.6134746074676514
0.20001220703124997,0.5158967971801758
0.10000610351562499,0.46037793159484863
0.44998168945318184,0.5071472525596619
0.350006103515625,0.635577917098999
0.649993896484375,0.6428127884864807
1.149993896484375,0.6067269444465637
0.5499877929688067,0.6819021701812744
1.79998779296875,0.6981704831123352
1.4500122070311932,0.8030771613121033
1.850006103515625,0.9951819181442261
0.6999816894531818,1.0933408737182617
1.25,0.8045097589492798
0.600006103515625,0.683336615562439
0.39999389648443184,0.6007659435272217
0.79998779296875,0.7832748293876648
0.25,0.8111571073532104
0.10000610351562499,0.7821775078773499
0.6000061035155682,0.7964886426925659
0.75,0.7000260949134827
0.75,0.7211454510688782
0.29998779296880684,0.8812205195426941
0.850006103515625,0.8140193223953247
1.25,0.6518360376358032
1.950012207031193,0.5615412592887878
0.25,0.6540526151657104
1.0,0.7992188930511475
0.850006103515625,1.073338270187378
0.15002441406244316,0.8252111077308655
0.04998779296875,0.8073195219039917
0.5,0.8656904697418213
1.1000061035155682,0.7801997661590576
0.050018310546875,0.8010116219520569
0.54998779296875,0.8721330165863037
0.75,0.9301581382751465
2.300018310546875,0.7651187777519226
0.54998779296875,0.8651121258735657
0.95001220703125,1.048871636390686
1.54998779296875,1.2516932487487793
0.25,0.6329981088638306
0.45001220703125,0.5867059230804443
1.0,0.535895049571991
1.149993896484375,0.493823379278183
3.200012207031193,0.5499778389930725
0.35000610351556816,0.5871061086654663
0.70001220703125,0.6233280897140503
0.4000244140624431,0.8214239478111267
0.75,0.43677833676338196
0.25,0.4888976812362671
0.800018310546875,0.7575544714927673
0.350006103515625,0.8694697022438049
0.4000244140624431,0.7201620936393738
0.600006103515625,0.6340308785438538
0.14999389648443184,0.5148443579673767
0.149993896484375,0.4717074930667877
0.149993896484375,0.5348184108734131
0.25,0.5163678526878357
0.45001220703125,0.4756070673465729
0.29998779296875,0.4823935031890869
0.0,0.4971906542778015
0.699981689453125,0.5146733522415161
0.0,0.4869219958782196
0.149993896484375,0.519518256187439
0.29998779296875,0.5960204601287842
0.050018310546875,0.4963703453540802
0.54998779296875,0.480518639087677
0.449981689453125,0.5908504724502563
0.850006103515625,0.603857696056366
0.6499938964844317,0.6193541884422302
0.350006103515625,0.6214169859886169
0.0,0.6562320590019226
0.19998168945318182,0.5993815064430237
0.95001220703125,0.5041587352752686
0.70001220703125,0.5014975070953369
0.09997558593755684,0.6346613764762878
0.149993896484375,0.7801715135574341
0.149993896484375,0.7147982120513916
0.649993896484375,0.5471493601799011
0.25,0.6090071797370911
0.75,0.8365797400474548
0.04998779296875,0.9882296323776245
0.649993896484375,0.9153652191162109
1.5,0.7777230739593506
0.29998779296875,0.6446470618247986
1.25,0.7394259572029114
0.45001220703125,0.8931080102920532
1.699981689453125,0.800751268863678
0.54998779296875,0.9602535367012024
