Actual,Predicted
0.3499755859375,0.753004252910614
0.25,0.6930415034294128
0.29998779296875,0.6104026436805725
0.949951171875,0.5927249193191528
0.79998779296875,0.6022993922233582
0.75,0.675830602645874
0.09997558593749999,0.6388071179389954
0.5,0.6302362084388733
0.449951171875,0.5711206197738647
0.29998779296875,0.6242851614952087
0.45001220703125,0.6193757057189941
0.25,0.5932461619377136
0.3499755859375,0.6036794781684875
0.75,0.5887543559074402
0.5,0.6131506562232971
0.60003662109375,0.67288738489151
0.25,0.6685428023338318
0.10003662109375,0.6974515914916992
0.0,0.670465350151062
1.64996337890625,0.6852152943611145
0.75,0.7107901573181152
1.14996337890625,0.8847237229347229
0.0,0.7504894733428955
0.54998779296875,0.7692306637763977
1.20001220703125,0.6683143973350525
1.050048828125,0.7332543730735779
0.3499755859375,0.7932302951812744
1.449951171875,0.7855071425437927
0.9000244140625,0.7382196187973022
0.0,0.8491232991218567
2.0999755859375,0.8243492245674133
1.10003662109375,0.767998993396759
0.54998779296875,0.9539704322814941
0.14996337890625,0.8356964588165283
1.5,0.7896525263786316
1.9000244140624998,0.777023196220398
2.45001220703125,0.8956251740455627
0.54998779296875,0.9227363467216492
2.29998779296875,1.0441949367523193
1.1500244140625,1.0456104278564453
0.5,1.2065337896347046
0.5999755859375,1.1543974876403809
0.1500244140625,1.149886131286621
0.20001220703124997,1.166167974472046
0.85003662109375,1.1523754596710205
1.0,1.1322029829025269
0.29998779296875,1.1868189573287964
1.79998779296875,1.2573298215866089
0.9000244140625,1.2294838428497314
4.5,1.3782908916473389
3.64996337890625,1.3691540956497192
0.9000244140625,0.9600701332092285
0.0,0.5925442576408386
0.29998779296875,0.6307600736618042
0.10003662109375,0.5627723932266235
1.0,0.6613873839378357
0.5999755859375,0.6789209842681885
0.45001220703125,0.7735763192176819
0.70001220703125,0.6974701285362244
2.3499755859375,0.6614260673522949
1.75,0.6721926331520081
1.7000122070312498,0.8516091704368591
0.60003662109375,0.80333411693573
0.5,0.8759394288063049
0.10003662109375,0.8062982559204102
1.0999755859375,0.8357228636741638
0.300048828125,0.8359827399253845
0.79998779296875,0.9382140040397644
0.699951171875,0.8175263404846191
1.0999755859375,0.8526361584663391
0.29998779296875,0.8152799606323242
0.79998779296875,0.853824257850647
0.09997558593749999,0.780474841594696
0.25,0.819775402545929
0.3499755859375,0.735729992389679
0.8000488281249999,0.7691859006881714
0.04998779296874999,0.7707077264785767
0.09997558593749999,0.8074653744697571
0.40002441406249994,0.7243972420692444
1.79998779296875,0.8028197288513184
0.70001220703125,0.8709508776664734
0.40002441406249994,1.0074269771575928
0.25,0.8651255965232849
0.64996337890625,0.830861508846283
1.75,0.8181370496749878
1.050048828125,0.8950919508934021
0.45001220703125,0.995070219039917
1.25,0.8954957127571106
0.39996337890624994,0.8219533562660217
0.29998779296875,0.9088953137397766
1.25,0.8489471673965454
2.04998779296875,0.8476034998893738
0.29998779296875,0.928592324256897
0.9000244140625,1.0097872018814087
1.35003662109375,0.9115782380104065
0.9500122070312499,0.9985540509223938
0.40002441406249994,1.1241036653518677
1.29998779296875,1.2993966341018677
1.4000244140625,1.5427496433258057
0.10003662109375,1.8328256607055664
