Date,Open,High,Low,Close,Adj Close,Volume
2001-12-26,21.969999,22.090000,21.825001,22.059999,8.657318,377970
2001-12-27,21.950001,22.350000,21.900000,22.184999,8.706372,340770
2001-12-28,21.700001,22.184999,21.700001,22.084999,8.667126,180030
2001-12-31,21.980000,22.600000,21.980000,22.469999,8.818220,126260
2002-01-01,22.459999,22.590000,22.325001,22.480000,8.822144,113030
2002-01-02,22.490000,22.500000,22.375000,22.485001,8.824105,549280
2002-01-03,22.400000,22.799999,22.250000,22.680000,8.900632,144420
2002-01-04,22.590000,22.645000,22.309999,22.395000,8.788785,384540
2002-01-07,22.590000,22.590000,22.235001,22.420000,8.798596,426760
2002-01-08,22.100000,22.500000,22.059999,22.235001,8.725996,229140
2002-01-09,22.270000,22.500000,22.250000,22.430000,8.802521,865600
2002-01-10,22.400000,22.900000,22.205000,22.575001,8.859424,805170
2002-01-11,22.690001,23.139999,22.000000,22.540001,8.845689,792000
2002-01-14,23.150000,23.840000,22.850000,23.440001,9.198890,1040910
2002-01-15,23.600000,25.355000,23.200001,23.959999,9.402961,2030050
2002-01-16,24.200001,24.225000,22.950001,23.040001,9.041912,518330
2002-01-17,22.799999,23.400000,22.700001,23.200001,9.104705,162140
2002-01-18,23.549999,23.799999,23.305000,23.594999,9.259718,310840
2002-01-21,23.500000,24.230000,23.455000,23.975000,9.408849,391140
2002-01-22,23.700001,24.290001,23.660000,24.190001,9.493222,441510
2002-01-23,24.245001,24.500000,24.100000,24.340000,9.552089,457720
2002-01-24,24.200001,24.375000,23.250000,23.465000,9.208701,161260
2002-01-25,23.500000,23.500000,22.850000,22.895000,8.985010,116550
2002-01-28,22.850000,23.125000,22.850000,23.010000,9.030139,27770
2002-01-29,23.100000,23.100000,22.559999,22.635000,8.882973,133540
2002-01-30,22.650000,22.650000,22.400000,22.475000,8.820181,803750
2002-01-31,22.990000,22.990000,22.445000,22.465000,8.816257,436620
2002-02-01,22.690001,22.690001,22.410000,22.480000,8.822144,81680
2002-02-04,22.690001,22.690001,22.465000,22.504999,8.831954,450740
2002-02-05,22.889999,22.889999,22.000000,22.070000,8.661241,1206470
2002-02-06,22.100000,22.750000,22.100000,22.600000,8.869238,1135020
2002-02-07,22.700001,23.200001,22.450001,22.530001,8.841765,262760
2002-02-08,22.600000,22.674999,22.000000,22.514999,8.835879,1059330
2002-02-11,22.799999,23.000000,22.760000,22.865000,8.973235,115960
2002-02-12,23.049999,23.400000,23.000000,23.125000,9.075271,175920
2002-02-13,23.100000,23.195000,22.805000,22.834999,8.961459,102910
2002-02-14,22.850000,23.100000,22.605000,22.690001,8.904557,115690
2002-02-15,23.299999,23.600000,22.850000,23.305000,9.145909,640920
2002-02-18,23.610001,25.635000,23.610001,24.844999,9.750274,1375750
2002-02-19,24.900000,24.900000,23.365000,23.485001,9.216548,723320
2002-02-20,23.500000,23.870001,23.500000,23.600000,9.261682,180480
2002-02-21,23.709999,24.200001,23.500000,23.629999,9.273453,190270
2002-02-22,24.190001,24.900000,23.799999,24.700001,9.693370,609300
2002-02-25,23.500000,25.100000,23.500000,24.379999,9.567788,492000
2002-02-26,24.325001,24.650000,23.549999,23.770000,9.328396,798010
2002-02-27,24.000000,24.200001,23.299999,23.559999,9.245981,414710
2002-02-28,23.799999,24.490000,23.309999,23.520000,9.230284,1375000
2002-03-01,24.100000,24.100000,23.400000,23.980000,9.410809,396750
2002-03-04,24.000000,24.000000,23.500000,23.605000,9.263643,367730
2002-03-05,23.799999,23.900000,23.500000,23.549999,9.242058,913710
2002-03-06,24.299999,24.299999,23.415001,23.540001,9.238134,741490
2002-03-07,23.780001,23.900000,23.500000,23.795000,9.338207,506030
2002-03-08,23.709999,23.725000,23.200001,23.500000,9.222435,1439610
2002-03-11,23.500000,23.700001,23.150000,23.395000,9.181229,251370
2002-03-12,23.225000,23.480000,22.975000,23.084999,9.059571,465200
2002-03-13,23.200001,23.450001,23.014999,23.400000,9.183191,1300310
2002-03-14,23.490000,23.700001,23.299999,23.500000,9.222435,489220
2002-03-15,23.400000,23.650000,23.375000,23.570000,9.249907,286940
2002-03-18,23.520000,23.885000,23.475000,23.715000,9.306812,419980
2002-03-19,23.879999,23.900000,23.500000,23.525000,9.232247,399080
2002-03-20,23.650000,23.650000,23.440001,23.475000,9.212626,522310
2002-03-21,23.500000,23.504999,23.350000,23.480000,9.214587,364060
2002-03-22,23.360001,23.500000,23.200001,23.410000,9.187117,387880
2002-03-26,23.010000,23.275000,22.950001,23.065001,9.051724,226560
2002-03-27,23.139999,23.889999,23.014999,23.770000,9.328396,625040
2002-04-01,23.750000,23.750000,23.155001,23.270000,9.132174,209170
2002-04-02,23.490000,23.490000,23.325001,23.389999,9.179267,79340
2002-04-03,23.299999,23.299999,22.400000,22.844999,8.965383,498810
2002-04-04,23.059999,23.225000,22.305000,22.455000,8.812332,661760
2002-04-05,22.709999,22.709999,22.420000,22.490000,8.826069,767090
2002-04-08,22.725000,22.725000,22.299999,22.475000,8.820181,851700
2002-04-09,22.764999,22.889999,22.424999,22.754999,8.930065,62100
2002-04-10,22.750000,22.900000,22.510000,22.760000,8.932027,515600
2002-04-11,22.799999,22.799999,22.280001,22.395000,8.788785,1548040
2002-04-12,22.395000,22.400000,22.209999,22.385000,8.784861,370300
2002-04-15,22.700001,22.795000,21.950001,22.180000,8.704412,3037990
2002-04-16,22.799999,22.799999,22.000000,22.434999,8.804483,527140
2002-04-17,22.680000,22.750000,22.410000,22.570000,8.857462,163260
2002-04-18,22.795000,23.100000,22.405001,22.924999,8.996781,315620
2002-04-19,23.100000,23.100000,22.450001,22.639999,8.884935,497130
2002-04-22,22.500000,22.600000,21.965000,22.165001,8.698524,1487980
2002-04-23,22.299999,22.600000,22.299999,22.480000,8.822144,206660
2002-04-24,22.850000,22.850000,22.400000,22.490000,8.826069,75590
2002-04-25,22.500000,22.549999,22.100000,22.145000,8.690675,187390
2002-04-26,22.254999,22.500000,22.254999,22.379999,8.782898,410270
2002-04-29,22.500000,22.500000,21.870001,22.000000,8.633770,1201240
2002-04-30,21.875000,22.195000,21.799999,21.934999,8.608264,515150
2002-05-02,22.100000,22.100000,21.600000,21.855000,8.576865,1053790
2002-05-03,21.525000,21.805000,21.525000,21.665001,8.502301,1210100
2002-05-06,21.559999,21.815001,21.559999,21.764999,8.541545,680590
2002-05-07,21.799999,22.184999,21.695000,22.120001,9.807370,342070
2002-05-08,22.190001,22.225000,21.900000,22.170000,9.829540,423180
2002-05-09,22.385000,22.385000,22.045000,22.275000,9.876094,757200
2002-05-10,21.870001,22.299999,21.865000,22.165001,9.827322,702640
2002-05-13,22.385000,22.385000,21.924999,22.049999,9.776334,213240
2002-05-14,22.100000,22.100000,21.865000,22.049999,9.776334,111310
2002-05-15,22.170000,22.280001,22.100000,22.190001,9.838408,2244710
2002-05-16,22.004999,22.004999,21.469999,21.639999,9.594552,1142150
2002-05-17,21.430000,22.025000,21.424999,21.895000,9.707611,194750
2002-05-20,21.900000,21.900000,21.555000,21.645000,9.596769,253480
2002-05-21,21.004999,22.500000,21.004999,22.115000,9.805154,328260
2002-05-22,21.900000,22.000000,21.600000,21.875000,9.698743,453290
2002-05-23,21.900000,21.900000,21.325001,21.420000,9.497009,189570
2002-05-24,21.705000,22.000000,21.510000,21.885000,9.703177,576850
2002-05-27,21.500000,22.135000,21.450001,21.969999,9.740864,102820
2002-05-28,22.000000,22.280001,21.910000,22.184999,9.836189,183180
