Actual,Predicted
602.75,62.68975830078125
606.4500122070312,392.6875305175781
606.7999877929688,609.802001953125
605.4500122070312,612.5567016601562
604.7000122070312,610.9088134765625
605.5,612.806640625
605.75,610.7769775390625
608.0499877929688,611.0189208984375
607.0,608.1635131835938
606.75,607.1654663085938
607.0,606.4415283203125
606.2999877929688,605.1030883789062
606.25,605.1253662109375
607.0999755859375,605.7158203125
608.8499755859375,607.3694458007812
609.7000122070312,608.5486450195312
612.0,610.4459228515625
612.0999755859375,611.7203369140625
610.4500122070312,609.7276611328125
610.0999755859375,609.6275024414062
610.2000122070312,609.5394287109375
610.2999877929688,609.9609375
609.9500122070312,609.2893676757812
609.9000244140625,609.2501220703125
610.0,609.5400390625
609.0499877929688,608.300537109375
609.0999755859375,608.9841918945312
609.9000244140625,608.88623046875
610.0,609.470458984375
609.5,608.939208984375
607.9000244140625,607.5386352539062
608.7000122070312,608.17578125
608.25,607.8696899414062
608.9000244140625,608.22607421875
608.0,607.5558471679688
608.4000244140625,607.6436767578125
608.6500244140625,608.1895751953125
608.75,608.125732421875
608.5,608.2213745117188
608.4500122070312,607.856201171875
607.6500244140625,607.157470703125
607.0,606.62939453125
606.5999755859375,605.9783325195312
606.5499877929688,606.1295166015625
605.8499755859375,605.0655517578125
605.2999877929688,604.8048095703125
604.4500122070312,603.5596313476562
606.0999755859375,605.7080078125
606.2000122070312,605.792724609375
607.0,606.1142578125
606.75,606.0115356445312
607.2000122070312,606.4544067382812
608.0999755859375,607.5664672851562
608.6500244140625,608.1272583007812
608.4000244140625,607.948974609375
609.0,608.556884765625
608.2000122070312,607.984619140625
606.4500122070312,606.0379028320312
608.0999755859375,607.8942260742188
608.2999877929688,607.9510498046875
608.4500122070312,607.6407470703125
607.5,607.0748291015625
608.5499877929688,608.0938110351562
610.3499755859375,609.4576416015625
612.4000244140625,611.8768920898438
611.2000122070312,610.39404296875
612.5499877929688,612.07666015625
613.5,612.6953125
613.9000244140625,612.984130859375
614.3499755859375,613.4996948242188
614.2999877929688,613.3213500976562
613.2999877929688,612.84619140625
614.0,613.1278686523438
615.0,614.2350463867188
614.0,613.607421875
615.5,614.9158325195312
