Actual,Predicted
4860.14990234375,4865.0009765625
4855.0,4862.6025390625
4852.75,4857.96728515625
4851.0,4853.3564453125
4853.5498046875,4854.61376953125
4853.5498046875,4855.1865234375
4853.0,4854.70947265625
4852.5,4854.763671875
4844.7998046875,4854.00341796875
4837.5498046875,4847.53173828125
4831.0,4840.53857421875
4839.14990234375,4836.18115234375
4836.0,4839.708984375
4826.14990234375,4838.408203125
4825.9501953125,4830.8251953125
4820.39990234375,4827.806640625
4823.5498046875,4824.3984375
4833.0,4825.91455078125
4835.39990234375,4831.8427734375
4833.14990234375,4836.9853515625
4841.0,4835.81787109375
4848.0,4840.23583984375
4848.0,4846.99462890625
4847.9501953125,4848.14599609375
4846.0,4850.53515625
4851.14990234375,4844.56591796875
4850.0,4852.4248046875
4846.0,4852.828125
