Date,TimeOfday,Open,High,Low,Close,Volume,RSI,MACD,CCI,BollingerBandL,BollingerBandU,Month,DayOfWeek,DayOfMonth
2016-01-18 09:15:00+05:30,555,738.57,739.57,720.9,727.7,438823,0,0,0,0,0,01,1,18
2016-01-18 09:30:00+05:30,570,728,728.33,721.33,726,262814,0,0,0,0,0,01,1,18
2016-01-18 09:45:00+05:30,585,726,726.17,722.7,723.47,178203,0,0,0,0,0,01,1,18
2016-01-18 10:00:00+05:30,600,723.47,723.93,718.43,719,260324,0,0,0,0,0,01,1,18
2016-01-18 10:15:00+05:30,615,719,723.83,716.07,721.3,353627,0,0,0,0,0,01,1,18
2016-01-18 10:30:00+05:30,630,721.3,725.27,720.53,724.6,151516,0,0,0,0,0,01,1,18
2016-01-18 10:45:00+05:30,645,724.6,726.57,724.17,725.6,137835,0,0,0,0,0,01,1,18
2016-01-18 11:00:00+05:30,660,725.6,726.33,724.53,725.37,110210,0,0,0,0,0,01,1,18
2016-01-18 11:15:00+05:30,675,725.37,725.97,723.93,725.37,88709,0,0,0,0,0,01,1,18
2016-01-18 11:30:00+05:30,690,725.37,725.93,724.67,725.13,55317,0,0,0,0,0,01,1,18
2016-01-18 11:45:00+05:30,705,725.07,727.9,724.53,725.53,130544,0,0,0,0,0,01,1,18
2016-01-18 12:00:00+05:30,720,725.53,730.6,725.33,729.2,170624,0,-144.971,0,0,0,01,1,18
2016-01-18 12:15:00+05:30,735,729,729,725.83,726.67,120203,0,-261.004,0,0,0,01,1,18
2016-01-18 12:30:00+05:30,750,726.67,728.87,725.5,726.67,71544,0.476977,-353.877,0,0,0,01,1,18
2016-01-18 12:45:00+05:30,765,726.63,728,725.53,726.67,99803,0.516207,-428.216,0,0,0,01,1,18
2016-01-18 13:00:00+05:30,780,726.67,726.67,724.73,725.33,95436,0.547743,-487.68,0,0,0,01,1,18
2016-01-18 13:15:00+05:30,795,725.33,725.33,720.67,722,157079,0.581789,-535.142,0,0,0,01,1,18
2016-01-18 13:30:00+05:30,810,722.17,728.77,721.67,727.8,128171,0.64881,-573.198,0,0,0,01,1,18
2016-01-18 13:45:00+05:30,825,727.77,729.27,727.07,728.67,87887,0.604843,-603.743,0,0,0,01,1,18
2016-01-18 14:00:00+05:30,840,728.67,729.17,725.13,726.47,94390,0.521106,-628.195,0,0,0,01,1,18
2016-01-18 14:15:00+05:30,855,726.47,726.67,725.13,726.4,78886,0.525184,-647.77,0.497085,721.026,729.551,01,1,18
2016-01-18 14:30:00+05:30,870,726.4,726.63,724.13,724.43,127482,0.479037,-663.379,-0.138,721.017,729.544,01,1,18
2016-01-18 14:45:00+05:30,885,724.43,725.33,720.83,721.27,202197,0.423836,-675.726,-1.62273,720.789,729.609,01,1,18
2016-01-18 15:00:00+05:30,900,721.33,723.97,721.1,722.57,274784,0.443597,-685.526,-1.78152,721.265,729.342,01,1,18
2016-01-18 15:15:00+05:30,915,722.6,724.5,718.77,718.77,284604,0.302237,-693.182,-3.02972,721.346,729.289,01,1,18
